_id,node_id,name,original_name,former_name,jurisdiction,jurisdiction_description,company_type,address,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,status,service_provider,ibcRUC,country_codes,countries,sourceID,valid_until,note,zip,zip_five,state,lat,long,state_full
648728,222310,castor securities inc,,,xxx,undetermined,standard company under ibc act,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,13jun2005,,,01nov2007,dead,commonwealth trust limited,661275,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
648936,228386,webber development ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,16nov1999,,,,dead,commonwealth trust limited,352675,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
648986,229129,mullins precision systems ltd,,,xxx,undetermined,standard company under ibc act,phil mullins 6 wilhelm court fairfield ohio 45014 usa rt bvi,,23feb2001,,,01nov2007,dead,commonwealth trust limited,433594,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,45014,45014,ohio,40.367474,-82.996216,ohio
649011,229185,rags ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,07sep2000,,,01may2002,dead,commonwealth trust limited,405290,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
649023,228608,autoventa corp,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,18feb2000,,,,dead,commonwealth trust limited,369988,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
649069,222987,aerospace logistics group ltd,,,xxx,undetermined,business company limited by guarantee,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,07mar2007,,,01nov2008,dead,commonwealth trust limited,1391422,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
649079,225286,white light group limited,,,xxx,undetermined,business company limited by shares,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,20feb2007,,,01nov2008,dead,commonwealth trust limited,1388010,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
649125,228799,espusa corporation,,,xxx,undetermined,standard company under ibc act,avila rodriguez hernandez mena  ferri llp 2525 ponce de leon blvd penthouse 1225 coral gables florida 33134 rt bvi,,26oct1999,,,,active,commonwealth trust limited,349594,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,33134 ,33134,florida,27.994402,-81.760254,florida
649361,229018,new york securities  equities inc,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,05jun2000,,,01nov2007,dead,commonwealth trust limited,390679,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
649444,230053,arcadia capital ltd,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,27may1997,,,,dead,commonwealth trust limited,,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
649457,225987,cyberskill ltd,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,15mar2007,,,,active,commonwealth trust limited,1392189,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
649545,229415,s  p comstock ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,08may2001,,,01nov2003,dead,commonwealth trust limited,443536,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
649621,229629,golden threads ltd,,,xxx,undetermined,standard company under ibc act,sala  gomez pa attorneys at law 260 crandon blvd suite 14 key biscayne florida 33149,,24sep2003,,,,active,commonwealth trust limited,561172,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,33149,33149,florida,27.994402,-81.760254,florida
649695,230487,windsong charters ltd,,,xxx,undetermined,standard company under ibc act,alan teegardin co resident agents of nevada inc nevada  offshore business formation inc 711 s carson st carson city nv 89701 rt bvi,,03jun1997,,,,dead,commonwealth trust limited,234362,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,89701 ,89701,nevada,39.876019,-117.224121,nevada
649705,229798,the institute for medical studies inc,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,29sep2003,,,01may2005,dead,commonwealth trust limited,561751,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
649729,224246,cohen smith ltd,,,xxx,undetermined,standard company under ibc act,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,23dec2004,,,01may2008,dead,commonwealth trust limited,631990,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
649924,230821,gulfstream capital holdings limited,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,13jun1997,,,,dead,commonwealth trust limited,,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
649962,224587,102partypop com ltd,,,xxx,undetermined,standard company under ibc act,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,31dec2004,,,,active,commonwealth trust limited,633399,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
650048,224844,winward investment holdings ltd,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,22oct1997,,,,dead,commonwealth trust limited,,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
650050,224861,triumph investment group inc,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,11apr1995,,,01nov2002,dead,commonwealth trust limited,147471,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
650076,224902,microtech development group limited,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,15oct1997,,,,dead,commonwealth trust limited,,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
650089,227260,better business bureau inc,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,24mar1998,,,,dead,commonwealth trust limited,,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
650153,231202,amy commodities group inc,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,11sep2006,,,01may2009,dead,commonwealth trust limited,1050518,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
650234,225214,palmetto sunrise inc,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,05feb2007,,,01nov2008,dead,commonwealth trust limited,1384247,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
650324,225426,silver king enterprises limited,,,xxx,undetermined,business company limited by shares,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,20feb2007,,,01nov2008,dead,commonwealth trust limited,1387947,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
650565,231632,wavesplitter bvi holding co inc,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,11sep2006,,,01may2008,dead,commonwealth trust limited,1050519,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
650616,231732,tarbridge ltd,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,28sep2006,,,01may2008,dead,commonwealth trust limited,1053886,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
650618,225925,imex trading group ltd,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,27feb2007,,,,active,commonwealth trust limited,1388975,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
650635,232139,cdo interland ltd,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,09oct2006,,,01may2009,dead,commonwealth trust limited,1055721,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
650674,228383,wolf consultants ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,16nov1999,,,,dead,commonwealth trust limited,352666,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
650794,232137,gmbh development ltd,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,09oct2006,,,01may2009,dead,commonwealth trust limited,1055741,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
650860,226475,american clinic inc,,,xxx,undetermined,standard company under ibc act,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,08dec2005,,,,active,commonwealth trust limited,688045,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
651054,233058,ratcliff group ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,16mar2001,,,01nov2004,dead,commonwealth trust limited,436602,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
